"id","reltime","task","occurence","eda","hr"
"26",24,"cell",1,9.1337,60.56807
"26",24,"watch",1,6.31967,58.8813
"26",25,"baseline",1,9.38678,51.27271
"26",25,"cell",1,9.16898,62.36728
"26",25,"watch",1,6.26851,57.78669
"26",26,"baseline",1,9.34323,53.36712
"26",26,"cell",1,9.12152,62.11317
"26",26,"watch",1,6.20335,60.1805
"26",27,"baseline",1,9.3599,57.74363
"26",27,"cell",1,9.07115,62.74908
"26",27,"watch",1,6.19434,57.4163
"26",28,"baseline",1,9.58808,58.651
"26",28,"cell",1,9.03748,60.85398
"26",28,"watch",1,6.21154,54.9954
"26",29,"baseline",1,9.53217,50.6659
"26",29,"cell",1,8.99982,60.10062
"26",30,"baseline",1,9.41453,50.0074
"26",30,"cell",1,8.98754,61.05325
"26",31,"baseline",1,9.44323,54.27613
"26",31,"cell",1,8.95285,60.92162
"26",32,"baseline",1,9.57177,60.68796
"26",32,"cell",1,8.94114,59.90481
"26",33,"baseline",1,9.76801,59.66219
"26",34,"baseline",1,9.61805,56.56071
"26",35,"baseline",1,9.45473,55.18688
"26",36,"baseline",1,9.41056,56.11548
"26",37,"baseline",1,9.34239,56.14992
"26",38,"baseline",1,9.2473,53.68244
"26",39,"baseline",1,9.25039,52.0791
"26",40,"baseline",1,9.2254,55.78703
"26",41,"baseline",1,9.23523,58.55886
"26",42,"baseline",1,9.34224,57.4163
"26",43,"baseline",1,9.79393,52.56088
"26",44,"baseline",1,10.29695,53.37429
"26",45,"baseline",1,10.00792,57.78548
"26",46,"baseline",1,9.80083,56.35233
"26",47,"baseline",1,9.69534,54.41908
"26",48,"baseline",1,9.68649,56.93616
"26",49,"baseline",1,9.62367,57.34118
"26",50,"baseline",1,9.52162,55.2497
"26",51,"baseline",1,9.65997,57.78375
"26",52,"baseline",1,9.96199,60.2481
"26",53,"baseline",1,9.98781,57.84364
"26",54,"baseline",1,9.81794,57.6261
"26",55,"baseline",1,9.85271,62.25497
"26",56,"baseline",1,10.24231,62.55195
"26",57,"baseline",1,10.30498,57.88285
"26",58,"baseline",1,10.02564,54.9245
"26",59,"baseline",1,9.88487,58.86918
"26",60,"baseline",1,10.03871,55.59362
"26",61,"baseline",1,9.96811,51.3699
"26",62,"baseline",1,9.83352,58.14968
"26",63,"baseline",1,9.80551,56.38543
"26",64,"baseline",1,9.73345,54.16501
"26",65,"baseline",1,9.67712,57.5798
"26",66,"baseline",1,9.72986,57.21662
"26",67,"baseline",1,9.66161,57.09336
"26",68,"baseline",1,9.64308,59.1156
"26",69,"baseline",1,9.82185,58.75124
"26",70,"baseline",1,10.42918,59.27498
"26",71,"baseline",1,10.32257,65.01525
"26",72,"baseline",1,10.20739,64.86389
"26",73,"baseline",1,10.19506,61.05705
"26",74,"baseline",1,10.13345,62.9393
"26",75,"baseline",1,9.93745,64.64206
"26",76,"baseline",1,9.80598,59.35198
"26",77,"baseline",1,10.15308,60.10805
"26",78,"baseline",1,10.33795,65.64619
"26",79,"baseline",1,10.10635,63.21668
"26",80,"baseline",1,9.92589,61.53777
"26",81,"baseline",1,9.86379,63.96725
"26",82,"baseline",1,9.96731,63.44097
"26",83,"baseline",1,9.913,62.87357
"26",84,"baseline",1,9.84187,64.65007
"26",85,"baseline",1,9.81156,65.6155
"26",86,"baseline",1,10.0775,63.69851
"26",87,"baseline",1,10.00054,64.52641
"26",88,"baseline",1,9.85374,64.9333
"26",89,"baseline",1,9.77362,62.8391
"26",90,"baseline",1,9.93648,64.96477
"26",91,"baseline",1,11.21427,69.75131
"27",0,"baseline",1,5.89956,77.5194
"27",0,"cell",1,5.79466,75.01199
"27",0,"cell",2,5.61061,78.32125
"27",0,"cell",3,5.27716,76.7263
"27",0,"cell",4,5.69992,71.58487
"27",0,"cell",5,5.97606,74.76639
"27",0,"cell",6,5.59769,76.9231
"27",0,"cell",7,5.50389,74.2574
"27",0,"cell",8,5.36849,73.22087
"27",0,"voicecall",1,5.59621,75.662
"27",0,"voicecall",2,5.73411,76.6964
"27",0,"voicecall",3,5.73102,72.9927
"27",0,"voicecall",4,5.40448,71.88238
"27",0,"voicecall",5,5.68265,77.66649
"27",0,"voicecall",6,5.41341,75.0939
"27",0,"watch",1,6.48117,NA
"27",0,"watch",2,5.49397,74.65856
"27",0,"watch",3,5.73188,77.03499
"27",0,"watch",4,5.69255,73.54965
"27",0,"watch",5,5.88114,72.4638
"27",0,"watch",6,5.90275,75.41744
"27",0,"watch",7,5.93194,76.1421
"27",0,"watch",8,5.17991,71.18512
"27",0,"watch",9,5.68762,75
"27",1,"baseline",1,5.87088,78.75165
"27",1,"cell",1,5.76318,74.64475
"27",1,"cell",2,5.64347,75.07269
"27",1,"cell",3,5.33669,76.22093
"27",1,"cell",4,5.66101,72.66889
"27",1,"cell",5,5.93625,75.36402
"27",1,"cell",6,5.58869,76.14119
"27",1,"cell",7,5.48544,74.7894
"27",1,"cell",8,5.4263,72.96467
"27",1,"voicecall",1,5.65648,75.15045
"27",1,"voicecall",2,5.69784,75.47107
"27",1,"voicecall",3,5.70024,72.80772
"27",1,"voicecall",4,5.43322,71.93234
"27",1,"voicecall",5,5.71868,77.36516
"27",1,"voicecall",6,5.40018,76.49124
"27",1,"watch",1,6.54806,NA
"27",1,"watch",2,5.47843,73.7101
"27",1,"watch",3,5.72341,76.75342
"27",1,"watch",4,5.65498,73.29483
"27",1,"watch",5,5.89163,71.24671
"27",1,"watch",6,5.8985,74.48868
"27",1,"watch",7,5.90811,75.36425
"27",1,"watch",8,5.19963,71.20779
"27",1,"watch",9,5.72103,73.27826
"27",2,"baseline",1,5.8329,78.73782
"27",2,"cell",1,5.86798,77.52381
"27",2,"cell",2,5.68159,76.01308
"27",2,"cell",3,5.35916,76.14128
"27",2,"cell",4,5.6189,74.08017
"27",2,"cell",5,5.95749,74.76456
"27",2,"cell",6,5.63448,74.8233
"27",2,"cell",7,5.54978,77.77563
"27",2,"cell",8,5.43807,74.14398
"27",2,"voicecall",1,5.65839,74.26777
"27",2,"voicecall",2,5.6665,72.91215
"27",2,"voicecall",3,5.66527,75.12263
"27",2,"voicecall",4,5.4196,70.46329
"27",2,"voicecall",5,5.90419,76.04426
"27",2,"voicecall",6,5.37877,78.65692
"27",2,"watch",1,6.633,NA
"27",2,"watch",2,5.49528,74.38393
"27",2,"watch",3,5.71084,76.01327
"27",2,"watch",4,5.61803,74.84177
"27",2,"watch",5,5.95323,71.84228
"27",2,"watch",6,5.92698,75.13289
"27",2,"watch",7,5.9164,76.14195
"27",2,"watch",8,5.23427,74.20446
"27",2,"watch",9,5.74115,75.41148
"27",3,"baseline",1,5.82052,81.26204
"27",3,"cell",1,5.93754,79.13224
"27",3,"cell",2,5.63148,76.65158
"27",3,"cell",3,5.33739,76.64178
"27",3,"cell",4,5.59807,75.69849
"27",3,"cell",5,5.95218,74.80688
"27",3,"cell",6,5.66444,75.71156
"27",3,"cell",7,5.66698,81.34242
"27",3,"cell",8,5.40366,75.87414
"27",3,"voicecall",1,5.61822,75.02674
"27",3,"voicecall",2,5.65017,70.3495
"27",3,"voicecall",3,5.63095,79.8611
"27",3,"voicecall",4,5.3765,69.27037
"27",3,"voicecall",5,6.20309,77.86528
"27",3,"voicecall",6,5.35458,81.47219
"27",3,"watch",1,6.54215,NA
"27",3,"watch",2,5.52281,75.98834
"27",3,"watch",3,5.707,75.24181
"27",3,"watch",4,5.59782,75.37495
"27",3,"watch",5,5.9478,71.63355
"27",3,"watch",6,6.02033,75.04394
"27",3,"watch",7,5.95159,75.99343
"27",3,"watch",8,5.23987,76.15953
"27",3,"watch",9,5.70316,75.99482
"27",4,"baseline",1,5.80392,82.45328
"27",4,"cell",1,5.90833,78.28275
"27",4,"cell",2,5.59817,76.27831
"27",4,"cell",3,5.29839,76.58806
"27",4,"cell",4,5.62889,76.4331
"27",4,"cell",5,5.86977,73.07885
"27",4,"cell",6,5.67747,77.11791
"27",4,"cell",7,5.77768,83.7989
"27",4,"cell",8,5.35487,76.49043
"27",4,"voicecall",1,5.58319,74.65455
"27",4,"voicecall",2,5.6331,69.98194
"27",4,"voicecall",3,5.59354,81.5667
"27",4,"voicecall",4,5.34451,69.0449
"27",4,"voicecall",5,6.18716,77.7202
"27",4,"voicecall",6,5.3341,80.67791
"27",4,"watch",1,6.50767,NA
"27",4,"watch",2,5.60098,76.46679
"27",4,"watch",3,5.69851,73.01527
"27",4,"watch",4,5.58954,73.8744
"27",4,"watch",5,6.06925,72.77044
"27",4,"watch",6,6.1203,75.23012
"27",4,"watch",7,5.86934,76.39651
"27",4,"watch",8,5.22153,75.89553
"27",4,"watch",9,5.92346,77.63765
"27",5,"baseline",1,5.86869,81.24407
"27",5,"cell",1,5.95526,77.6197
"27",5,"cell",2,5.63033,76.0456
"27",5,"cell",3,5.27818,74.93887
"27",5,"cell",4,5.66535,72.904
"27",5,"cell",5,5.98325,75.9494
"27",5,"cell",6,5.67872,77.28949
"27",5,"cell",7,6.16708,80.4799
"27",5,"cell",8,5.35347,72.1154
"27",5,"voicecall",1,5.56351,81.72927
"27",5,"voicecall",2,5.31548,71.7703
"27",5,"voicecall",3,6.28959,77.45438
"27",5,"voicecall",4,5.32974,80.37827
"27",5,"watch",1,6.61018,NA
"27",5,"watch",2,5.72998,76.27344
"27",5,"watch",3,5.74677,71.38222
"27",5,"watch",4,5.54775,73.91905
"27",5,"watch",5,6.37956,72.63943
"27",5,"watch",6,6.10029,74.50093
"27",5,"watch",7,5.81346,76.9231
"27",5,"watch",8,5.20484,75.70512
"27",5,"watch",9,5.96337,79.32133
"27",6,"baseline",1,6.02813,79.51292
"27",6,"cell",1,5.91831,74.93
"27",6,"cell",2,5.27832,71.96373
"27",6,"cell",3,5.63862,69.94438
"27",6,"cell",4,5.98701,72.2892
"27",6,"cell",5,5.7494,76.5306
"27",6,"cell",6,6.32458,76.40873
"27",6,"cell",7,5.39646,70.922
"27",6,"voicecall",1,5.53186,80.8625
"27",6,"voicecall",2,5.29284,72.00878
"27",6,"voicecall",3,6.24542,77.19114
"27",6,"voicecall",4,5.34952,80.40729
"27",6,"watch",1,6.76142,NA
"27",6,"watch",2,5.69676,77.21597
"27",6,"watch",3,5.74828,72.92267
"27",6,"watch",4,5.57972,73.88093
"27",6,"watch",5,6.54416,74.02911
"27",6,"watch",6,6.09567,74.35467
"27",6,"watch",7,5.83441,77.0218
"27",6,"watch",8,5.20006,75.06091
"27",6,"watch",9,5.86349,79.6813
"27",7,"baseline",1,6.07056,78.17609
"27",7,"cell",1,5.90642,67.7966
"27",7,"cell",2,6.36919,72.8155
"27",7,"cell",3,5.35287,69.1244
"27",7,"voicecall",1,5.50174,81.86581
"27",7,"voicecall",2,5.25878,75.79359
"27",7,"watch",1,6.5802,NA
"27",7,"watch",2,5.72819,75.8534
"27",7,"watch",3,5.69911,70.98757
"27",7,"watch",4,5.84064,73.16327
"27",7,"watch",5,6.37992,73.61775
"27",7,"watch",6,6.12674,77.34842
"27",7,"watch",7,5.81966,77.07309
"27",7,"watch",8,5.21736,72.17504
"27",7,"watch",9,5.80763,79.42305
"27",8,"baseline",1,6.13447,79.08973
"27",8,"cell",1,5.81835,67.58963
"27",8,"cell",2,6.53247,70.4225
"27",8,"cell",3,5.35932,69.15197
"27",8,"voicecall",1,5.59209,79.82077
"27",8,"voicecall",2,5.32947,75.22259
"27",8,"watch",1,6.46443,NA
"27",8,"watch",2,5.91617,75.2823
"27",8,"watch",3,5.66317,73.06289
"27",8,"watch",4,5.97063,75.662
"27",8,"watch",5,6.34011,72.5514
"27",8,"watch",6,6.08063,75.8534
"27",8,"watch",7,5.83267,74.68674
"27",8,"watch",8,5.19562,73.1707
"27",8,"watch",9,5.76117,78.59482
"27",9,"baseline",1,6.12536,81.75048
"27",9,"cell",1,5.76371,69.29735
"27",9,"cell",2,6.48083,72.2675
"27",9,"cell",3,5.35876,70.59158
"27",9,"voicecall",1,5.64262,75.188
"27",9,"watch",1,6.41713,NA
"27",9,"watch",2,5.94291,77.3196
"27",9,"watch",3,5.6335,75.3769
"27",9,"watch",4,6.0741,76.99905
"27",9,"watch",5,6.30489,72.68743
"27",9,"watch",6,6.24585,73.6351
"27",9,"watch",7,5.90163,71.3471
"27",9,"watch",8,5.16981,75.9494
"27",9,"watch",9,5.75574,76.7263
"27",10,"baseline",1,6.07154,81.11863
"27",10,"cell",1,6.50513,71.71974
"27",10,"cell",2,5.32221,75.63866
"27",10,"voicecall",1,5.59867,72.1154
"27",10,"watch",1,5.99789,77.04508
"27",10,"watch",2,5.67069,74.813
"27",10,"watch",3,6.00052,77.93389
"27",10,"watch",4,6.21543,75.8341
"27",10,"watch",5,5.82406,69.9301
"27",10,"watch",6,5.26636,72.7791
"27",10,"watch",7,5.70762,75.188
"27",11,"baseline",1,6.05714,80.98491
"27",11,"cell",1,6.3632,72.81335
"27",11,"cell",2,5.32783,76.0456
"27",11,"watch",1,6.01907,76.77923
"27",11,"watch",2,5.66788,74.90471
"27",11,"watch",3,6.09663,77.6197
"27",11,"watch",4,6.20398,76.41306
"27",11,"watch",5,5.7616,73.7101
"27",11,"watch",6,5.28757,69.57755
"27",11,"watch",7,5.70566,77.47755
"27",12,"baseline",1,6.03153,81.20911
"27",12,"cell",1,6.30138,71.599
"27",12,"cell",2,5.33672,75.5734
"27",12,"watch",1,6.1195,75.662
"27",12,"watch",2,5.5948,75.08229
"27",12,"watch",3,6.10127,76.54682
"27",12,"watch",4,6.15564,75.5668
"27",12,"watch",5,5.66687,73.56619
"27",12,"watch",6,5.24316,69.47084
"27",12,"watch",7,5.84082,78.96243
"27",13,"baseline",1,6.03214,80.82129
"27",13,"cell",1,6.21673,71.88887
"27",13,"cell",2,5.39366,72.67085
"27",13,"watch",1,6.10783,77.39469
"27",13,"watch",2,5.60873,77.1208
"27",13,"watch",3,5.98946,76.72688
"27",13,"watch",4,5.76162,75.33317
"27",13,"watch",5,5.1799,70.4225
"27",13,"watch",6,5.77177,78.1754
"27",14,"baseline",1,6.02442,79.74313
"27",14,"cell",1,6.11526,72.65389
"27",14,"cell",2,5.30379,69.55584
"27",14,"watch",1,6.04549,76.74907
"27",14,"watch",2,5.94286,78.42991
"27",14,"watch",3,5.8019,77.7202
"27",14,"watch",4,5.14586,73.7101
"27",14,"watch",5,5.73667,77.04635
"27",15,"baseline",1,5.98331,79.85767
"27",15,"cell",1,6.15398,72.3359
"27",15,"cell",2,5.42871,66.66541
"27",15,"watch",1,6.12427,73.52372
"27",15,"watch",2,5.75316,76.59101
"27",15,"watch",3,5.1283,77.06833
"27",15,"watch",4,5.69127,75.18481
"27",16,"baseline",1,5.95498,79.91636
"27",16,"cell",1,6.06479,70.90838
"27",16,"cell",2,5.37769,67.5676
"27",16,"watch",1,5.65348,73.99527
"27",16,"watch",2,5.14384,81.08333
"27",16,"watch",3,5.63703,76.6284
"27",17,"baseline",1,5.97754,77.23484
"27",17,"cell",1,5.97311,70.18153
"27",17,"cell",2,5.56149,68.10561
"27",17,"watch",1,5.662,74.325
"27",17,"watch",2,5.12505,80.8326
"27",17,"watch",3,5.6264,NA
"27",18,"baseline",1,5.97117,74.82603
"27",18,"cell",1,5.86807,68.55346
"27",18,"cell",2,5.62269,69.0109
"27",18,"watch",1,5.63049,73.6196
"27",18,"watch",2,5.16154,79.02609
"27",18,"watch",3,5.76609,NA
"27",19,"baseline",1,5.93763,76.05886
"27",19,"cell",1,5.79878,67.34363
"27",19,"cell",2,5.53482,68.78904
"27",19,"watch",1,5.6148,72.8155
"27",19,"watch",2,5.1392,76.2649
"27",19,"watch",3,5.92168,NA
"27",20,"baseline",1,5.91419,75.80059
"27",20,"cell",1,5.76498,67.66134
"27",20,"cell",2,5.48488,68.86458
"27",20,"watch",1,5.66069,71.74644
"27",20,"watch",2,5.11254,76.7263
"27",20,"watch",3,6.02907,NA
"27",21,"baseline",1,5.90939,78.05175
"27",21,"cell",1,5.766,70.08229
"27",21,"cell",2,5.44222,71.0735
"27",21,"watch",1,5.60198,73.8916
"27",21,"watch",2,5.08801,77.3627
"27",21,"watch",3,5.99862,NA
"27",22,"baseline",1,5.88568,81.19788
"27",22,"cell",1,5.722,71.21795
"27",22,"watch",1,5.11635,74.31361
"27",22,"watch",2,6.1031,NA
"27",23,"baseline",1,5.92614,80.97149
"27",23,"cell",1,5.67928,72.80006
"27",23,"watch",1,5.14422,70.64842
"27",23,"watch",2,6.11741,NA
"27",24,"baseline",1,6.1293,80.97135
"27",24,"cell",1,5.83147,73.2601
"27",24,"watch",1,5.10452,69.06721
"27",24,"watch",2,6.23844,NA
"27",25,"baseline",1,6.20217,80.79209
"27",25,"cell",1,5.78063,73.61701
"27",25,"watch",1,5.08202,69.40872
"27",25,"watch",2,6.23514,NA
"27",26,"baseline",1,6.18964,78.9334
"27",26,"cell",1,5.7142,73.17117
"27",26,"watch",1,5.09257,71.74638
"27",26,"watch",2,6.09813,NA
"27",27,"baseline",1,6.12864,78.02204
"27",27,"watch",1,5.08644,72.96514
"27",27,"watch",2,6.03779,NA
"27",28,"baseline",1,6.09696,77.04756
"27",28,"watch",1,5.02905,74.00714
"27",28,"watch",2,5.97933,72.73299
"27",29,"baseline",1,6.0548,76.67988
"27",29,"watch",1,5.00889,74.813
"27",29,"watch",2,5.90111,73.13546
"27",30,"baseline",1,6.05473,74.68183
"27",30,"watch",1,5.1559,77.2117
"27",30,"watch",2,5.80267,76.23994
"27",31,"baseline",1,6.06749,72.35802
"27",31,"watch",1,5.35103,78.77701
"27",31,"watch",2,5.78533,76.91009
"27",32,"baseline",1,6.02637,68.90496
"27",32,"watch",1,5.44337,77.19518
"27",32,"watch",2,5.76745,76.92168
"27",33,"baseline",1,5.98634,66.79327
"27",33,"watch",1,5.71348,69.6864
"27",33,"watch",2,5.878,77.69876
"27",34,"baseline",1,5.95339,66.47382
"27",34,"watch",1,5.77092,66.72654
"27",34,"watch",2,5.81762,75.50798
"27",35,"baseline",1,5.93336,67.00008
"27",35,"watch",1,5.73838,69.67319
"27",35,"watch",2,5.76748,72.86332
"27",36,"baseline",1,5.90513,68.37989
"27",36,"watch",1,5.86143,70.24749
"27",37,"baseline",1,5.87967,70.99104
"27",37,"watch",1,5.832,70.69501
"27",38,"baseline",1,5.88291,72.87043
"27",38,"watch",1,5.71858,70.93312
"27",39,"baseline",1,5.88247,74.75126
"27",39,"watch",1,5.69376,73.83247
"27",40,"baseline",1,5.8647,75.24323
"27",40,"watch",1,5.73714,74.33615
"27",41,"baseline",1,5.89318,74.9179
"27",41,"watch",1,5.66798,74.8401
"27",42,"baseline",1,5.89456,76.454
"27",42,"watch",1,5.60043,75.8399
"27",43,"baseline",1,5.86555,76.85712
"27",43,"watch",1,5.5486,76.71152
"27",44,"baseline",1,5.84548,74.12953
"27",44,"watch",1,5.54703,74.02862
"27",45,"baseline",1,5.84104,73.10961
"27",45,"watch",1,5.62025,71.29305
"27",46,"baseline",1,5.83817,75.45703
"27",46,"watch",1,5.56713,70.61636
"27",47,"baseline",1,5.81545,78.57089
"27",47,"watch",1,5.50558,70.82669
"27",48,"baseline",1,5.80549,79.62044
"27",48,"watch",1,5.44078,69.34544
"27",49,"baseline",1,5.82551,80.90164
"27",49,"watch",1,5.55062,73.62714
"27",50,"baseline",1,5.80215,83.92795
"27",50,"watch",1,5.64482,75.14279
"27",51,"baseline",1,5.77144,82.34797
"27",51,"watch",1,5.58371,73.6369
"27",52,"baseline",1,5.75489,78.26501
"27",53,"baseline",1,5.75754,75.06187
"27",54,"baseline",1,5.7386,73.88511
"27",55,"baseline",1,5.72157,76.33807
"27",56,"baseline",1,5.78061,77.11978
"27",57,"baseline",1,5.94521,77.62648
"27",58,"baseline",1,5.93936,75.42299
"27",59,"baseline",1,5.88402,75.53644
"27",60,"baseline",1,5.83464,75.14704
"27",61,"baseline",1,5.80843,73.10504
"27",62,"baseline",1,5.78833,72.71318
"27",63,"baseline",1,5.76302,75.60282
"27",64,"baseline",1,5.74177,76.46632
"27",65,"baseline",1,5.72302,76.26707
"27",66,"baseline",1,5.71392,76.32585
"27",67,"baseline",1,5.69704,77.83576
"27",68,"baseline",1,5.69585,77.15955
"27",69,"baseline",1,5.69228,74.85897
"27",70,"baseline",1,5.74336,72.17856
"27",71,"baseline",1,5.75492,75.05675
"27",72,"baseline",1,5.78124,77.63289
"27",73,"baseline",1,5.84801,77.91957
"27",74,"baseline",1,5.825,79.48059
"27",75,"baseline",1,5.79615,81.0977
"27",76,"baseline",1,5.85605,78.33415
"27",77,"baseline",1,5.85692,73.59631
"27",78,"baseline",1,5.81838,73.09918
"27",79,"baseline",1,5.80709,72.61062
"27",80,"baseline",1,5.80879,73.24451
"27",81,"baseline",1,5.80802,75.43748
"27",82,"baseline",1,5.76509,76.39614
"27",83,"baseline",1,5.74019,76.83905
"27",84,"baseline",1,5.80907,79.51139
"27",85,"baseline",1,5.83118,79.62196
"27",86,"baseline",1,5.93137,76.80169
"27",87,"baseline",1,6.01952,76.30072
"27",88,"baseline",1,5.97663,75.73157
"27",89,"baseline",1,5.93901,74.9852
"27",90,"baseline",1,5.95479,74.67722
"27",91,"baseline",1,5.99139,78.30264
"28",0,"baseline",1,26.44436,66.5188
"28",0,"cell",1,22.50028,67.9502
"28",0,"cell",2,30.45266,69.17581
"28",0,"cell",3,24.59999,58.9604
"28",0,"cell",4,24.66912,57.86259
"28",0,"cell",5,23.48138,61.8798
"28",0,"cell",6,23.82364,62.95938
"28",0,"cell",7,23.37434,64.8649
"28",0,"cell",8,21.65777,62.3053
"28",0,"voicecall",1,28.24953,65.7174
"28",0,"voicecall",2,29.04395,61.4754
"28",0,"voicecall",3,7.25657,60.99866
"28",0,"voicecall",4,5.91139,65.5022
"28",0,"voicecall",5,6.52475,62.65582
"28",0,"voicecall",6,6.59799,60.62947
"28",0,"watch",1,25.33507,66.6667
"28",0,"watch",2,25.5472,64.09229
"28",0,"watch",3,24.29015,62.22097
"28",0,"watch",4,25.66787,58.1395
"28",0,"watch",5,21.37106,61.50609
"28",0,"watch",6,24.97744,64.7948
"28",0,"watch",7,22.98773,57.3614
"28",0,"watch",8,22.01579,61.77859
"28",1,"baseline",1,26.31152,65.25986
"28",1,"cell",1,22.46472,66.17677
"28",1,"cell",2,29.40574,69.32943
"28",1,"cell",3,24.48059,59.6421
"28",1,"cell",4,24.48197,57.95435
"28",1,"cell",5,21.2643,63.32917
"28",1,"cell",6,24.42731,61.8725
"28",1,"cell",7,23.65587,64.74597
"28",1,"cell",8,21.47991,63.42125
"28",1,"voicecall",1,28.15522,66.42029
"28",1,"voicecall",2,29.34008,61.96656
"28",1,"voicecall",3,6.87224,60.64843
"28",1,"voicecall",4,6.20702,63.15263
"28",1,"voicecall",5,6.51015,62.77925
"28",1,"voicecall",6,6.72758,63.95262
"28",1,"watch",1,19.52416,65.30825
"28",1,"watch",2,25.54296,64.0714
"28",1,"watch",3,24.21866,61.27326
"28",1,"watch",4,25.54498,57.24537
"28",1,"watch",5,25.24458,61.73368
"28",1,"watch",6,24.8987,63.76533
"28",1,"watch",7,23.95375,56.3516
"28",1,"watch",8,21.83701,61.63522
"28",2,"baseline",1,26.20761,64.57337
"28",2,"cell",1,22.10448,63.40112
"28",2,"cell",2,27.717,66.52335
"28",2,"cell",3,24.71468,58.651
"28",2,"cell",4,24.45905,59.22826
"28",2,"cell",5,21.89445,65.00445
"28",2,"cell",6,23.58585,61.70252
"28",2,"cell",7,24.11485,64.09528
"28",2,"cell",8,21.88797,61.23271
"28",2,"voicecall",1,28.01386,65.8854
"28",2,"voicecall",2,28.98671,64.42413
"28",2,"voicecall",3,7.09751,62.65266
"28",2,"voicecall",4,6.28416,61.01892
"28",2,"voicecall",5,6.41434,62.79087
"28",2,"voicecall",6,6.72794,67.02167
"28",2,"watch",1,20.42168,64.04161
"28",2,"watch",2,24.95153,63.33913
"28",2,"watch",3,24.08313,60.67546
"28",2,"watch",4,25.40524,57.81294
"28",2,"watch",5,25.57708,63.37862
"28",2,"watch",6,24.78159,62.21483
"28",2,"watch",7,24.3868,57.29891
"28",2,"watch",8,20.74786,62.55407
"28",3,"baseline",1,26.1154,62.97418
"28",3,"cell",1,23.18968,65.01584
"28",3,"cell",2,27.09524,62.5466
"28",3,"cell",3,25.00999,59.7015
"28",3,"cell",4,24.29185,59.1133
"28",3,"cell",5,21.37839,65.20495
"28",3,"cell",6,22.59054,62.02682
"28",3,"cell",7,23.8739,65.08835
"28",3,"cell",8,22.40845,62.5
"28",3,"voicecall",1,27.02147,66.92809
"28",3,"voicecall",2,28.53979,64.24643
"28",3,"voicecall",3,6.60466,64.34103
"28",3,"voicecall",4,6.2702,62.5693
"28",3,"voicecall",5,6.36814,63.85347
"28",3,"voicecall",6,6.71576,72.89517
"28",3,"watch",1,22.23427,66.94167
"28",3,"watch",2,24.66962,62.40995
"28",3,"watch",3,23.96044,61.54581
"28",3,"watch",4,25.43567,61.01579
"28",3,"watch",5,19.16291,63.92366
"28",3,"watch",6,24.6732,65.2174
"28",3,"watch",7,23.81776,57.07228
"28",3,"watch",8,19.81022,66.07766
"28",4,"baseline",1,26.0502,63.00552
"28",4,"cell",1,23.51604,62.75567
"28",4,"cell",2,26.67863,60.2265
"28",4,"cell",3,24.96499,63.4921
"28",4,"cell",4,23.83764,58.44078
"28",4,"cell",5,24.53444,65.4308
"28",4,"cell",6,23.81621,62.0897
"28",4,"cell",7,23.74955,65.32986
"28",4,"cell",8,22.3516,65.7174
"28",4,"voicecall",1,25.90971,68.9655
"28",4,"voicecall",2,28.69784,64.32025
"28",4,"voicecall",3,6.82016,64.98258
"28",4,"voicecall",4,6.27652,61.17566
"28",4,"voicecall",5,6.34464,64.24766
"28",4,"voicecall",6,6.77101,72.22067
"28",4,"watch",1,25.48569,65.6563
"28",4,"watch",2,25.13693,60.90685
"28",4,"watch",3,23.82997,59.59608
"28",4,"watch",4,25.32444,62.29348
"28",4,"watch",5,19.24718,64.5483
"28",4,"watch",6,24.57173,61.56776
"28",4,"watch",7,23.89845,58.28738
"28",4,"watch",8,20.46916,66.50722
"28",5,"baseline",1,26.73527,63.80017
"28",5,"cell",1,23.39059,59.7846
"28",5,"cell",2,26.26476,62.13082
"28",5,"cell",3,16.43082,62.0476
"28",5,"cell",4,23.82073,61.2245
"28",5,"cell",5,24.47586,63.79055
"28",5,"cell",6,24.6723,64.07071
"28",5,"cell",7,24.87814,64.7249
"28",5,"voicecall",1,7.17052,65.7488
"28",5,"voicecall",2,6.27526,60.54034
"28",5,"voicecall",3,6.3273,66.86075
"28",5,"voicecall",4,6.70479,67.42426
"28",5,"watch",1,26.13691,66.07533
"28",5,"watch",2,25.60089,60.64574
"28",5,"watch",3,23.74773,58.76848
"28",5,"watch",4,25.29696,61.87083
"28",5,"watch",5,19.21526,64.84144
"28",5,"watch",6,24.48339,61.3497
"28",5,"watch",7,24.23994,59.77163
"28",5,"watch",8,21.06347,64.55387
"28",6,"baseline",1,26.86393,64.91215
"28",6,"cell",1,23.2914,61.30515
"28",6,"cell",2,26.12156,61.41862
"28",6,"cell",3,10.37729,61.792
"28",6,"cell",4,24.08707,60.7903
"28",6,"cell",5,25.59036,63.8298
"28",6,"cell",6,24.5417,65.45715
"28",6,"cell",7,25.24864,65.2884
"28",6,"voicecall",1,6.74002,64.97964
"28",6,"watch",1,25.80694,72.6392
"28",6,"watch",2,25.58916,60.97371
"28",6,"watch",3,23.66952,60.0601
"28",6,"watch",4,25.16933,63.78474
"28",6,"watch",5,18.91144,63.1694
"28",6,"watch",6,24.48761,65.0054
"28",6,"watch",7,24.16593,61.78573
"28",6,"watch",8,21.71253,65.42528
"28",7,"baseline",1,26.39673,66.53087
"28",7,"cell",1,23.17302,59.91935
"28",7,"cell",2,25.89938,61.73276
