DROP,Participant,Age,Gender,Year,Anchortype,magnitude,Condition,pen,Proteindrink,lebron,slidy,Cheese,Figurine,TV,beachhouse,number,Notes,PenD,ProteindrinkD,SlidyD,CheeseD,FigurineD,TVD,LebronD,beachhouseD,NumberD,ZPenD,ZProteindrinkD,ZSlidyD,ZCheeseD,ZFigurineD,ZTVD,ZLebronD,ZbeachhouseD,ZNumberD,SUM2,mean,ZSco01,ZSco02,ZSco03,ZSco04,ZSco05,ZSco06,ZSco07,ZSco08,ZSco09,mean2
0,100,20,f,soph,1,1,1,3.97,9.4,.497,39,4.5,44,4980,799780,9000, ,.0179999999999998,.4,.75,.35,5,18,.001,20,989,.0761772380776011,.0438748815448846,-.890176239579188,-1.22875529286239,-.697361277908473,-1.11803696314413,-.806803110871052,-.76167963091633,-.0525159867136042,-.543527638237269,-.60391959804141,.0785022223942297,.0566555513162455,-.892750265707831,-1.25655089870827,-.663910872861022,-1.10214402271216,-.801537512923212,-.751025951285447,-.0400027155983332,-.596973829565089
0,104,18,f,frosh,1,1,1,3.6,11,.3,40,.25,32.5,3750,500000,5, ,.388,-1.2,-.25,4.6,16.5,1248,.198,299800,9984,.0842666824754847,-.116669199033185,-.987369683472203,1.92590219744258,-.0772278023864394,-.156488612674549,2.0355081657886,2.18496173309896,.631945010556345,.55248284917956,.613869832421733,.0864184383449568,-.100550400742706,-.991011260227431,1.92965184748185,-.0524810590212479,-.119005400034785,2.03144728644017,2.13407437822541,.630217404181889,.616529026072012
0,107,18,f,frosh,1,1,1,3.25,8.7,.465,35,4,35,4000,799000,327, ,.738,1.1,4.75,.85,14,998,.033,800,9662,.0919188596086179,.11411291679779,-.50140246400713,-.857619117532396,-.212039427499925,-.351925269274058,-.345107878114154,-.75401274098394,.607442904817499,-.22086322161877,-.245403579576411,.0939067507307798,.125433155342037,-.499706287629429,-.881703516803553,-.185400583769025,-.318830323343196,-.341357240945403,-.743519185467119,.60622508860999,-.238328015919435
0,112,21,m,sr,1,1,1,3,9,.45,20,3.1,30,3500,630000,3454, ,.988,.800000000000001,19.75,1.75,19,1498,.048,169800,6535,.0973847004179987,.084010901689402,.956499194388088,-.189574001938402,.0575838227270462,.03894804392496,-.128688237759358,.907146744367264,.369498542564788,.219280971038179,.243645523375754,.0992555452920819,.0959570393309833,.974208630164579,-.206978229375056,.080438465726529,.0808195232736248,-.125647738455805,.882946741837356,.373231390494064,.25047015203204
0,113,22,m,sr,1,1,1,3.9,99.5,.49,10,1,20,1000,450000,9000, ,.0880000000000001,-89.7,29.75,3.85,29,3998,.00800000000000001,349800,989,.0777076735042277,-8.99676365600765,1.92843363331823,1.36919793444759,.596830323180988,1.99331460992005,-.70580727870548,2.6764290364573,-.0525159867136042,-.111317371059835,-.123685967844261,.0799998848713943,-8.79600462400344,1.95681857536058,1.36738077462477,.612116564717637,2.07906875635773,-.700873078428066,2.61527731529774,-.0400027155983332,-.0918020607555543
0,116,19,f,soph,1,1,1,3.5,9,.435,30,4,30,3200,730000,5000, ,.488,.800000000000001,9.75,.85,19,1798,.063,69800,4989,.086453018799237,.084010901689402,-.0154352445420576,-.857619117532396,.0575838227270462,.273472031844371,.0877314025954388,-.0757878623494251,.251857997619892,-.0107733049148492,-.0119703387942769,.0885579561694777,.0959570393309833,-.00840131503142599,-.881703516803553,.080438465726529,.320609431243717,.0900617640337926,-.079459132307304,.258038471630226,-.00398898177861752
0,121,19,f,frosh,1,1,1,2,6,.35,10,.5,10,1500,775999,3, ,1.988,3.8,29.75,4.35,39,3498,.148,23801,9986,.119248063655522,.385031052773282,1.92843363331823,1.74033410977758,1.13607682363493,1.60244129672103,1.31410936460595,-.527927952093035,.632097197548512,.832984358994201,.925538176660224,.12065072353729,.390718199441517,1.95681857536058,1.74222815652949,1.14379466370874,1.67941890974091,1.31241561147485,-.522156210355106,.630366424775503,.93936167269042
0,124,20,m,frosh,1,1,1,3.5,9.6,.48,36,2,25,3000,650800,5001, ,.488,.200000000000001,3.75,2.85,24,1998,.018,149000,4988,.086453018799237,.023806871472626,-.598595907900145,.626925583787592,.327207072954017,.429821357123978,-.561527518468949,.702696346170192,.251781904123809,.128856872806236,.14317430311804,.0885579561694777,.0370048073088766,-.597967282149029,.617686010815329,.346277515222083,.480469369890445,-.557066743435001,.682766320015266,.257963961333419,.150632435018985
1,15,18,m,frosh,0,0,4,3.5,8,.45,30,4.5,25,4050,700050,9500,watched youtube videos and discussed them w/ friends during survey,.5,2,10,.5,25,950,.05,99950,500,.0867153791580873,.204418962122954,.00886311643119601,-1.11741444026339,.381131722999411,-.389449107341164,-.0998322857120514,.220566921575656,-.0897257062983741,-.0794725437327678,-.088302826369742,-.287356902399675,-.266114771546794,-.102838775400298,-.650838179572509,-.207362699799038,-.998540343644986,-.148387106577944,.821475259219111,-.977028601230061,-.312999124550244
1,81,20,f,soph,0,0,4,2,6,.35,39,4.5,35,4000,750000,7576,talked about survey w/ friends,2,4,1,.5,15,1000,.15,50000,2424,.119510424014372,.405099062845541,-.865877878605935,-1.11741444026339,-.158114777454531,-.350361776021262,1.34296531665326,-.270408914479329,.0566781801660375,-.0837924803145243,-.093102755905027,1.738185172786,.443524619244656,-.775965305293158,-.650838179572509,-1.33843197143015,-.96577983368288,1.26482343225962,-.408582873121472,-.534166257402519,-.13635902180138
1,79,19,f,soph,1,0,2,3.5,9.5,.35,30,4,15,1500,700000,9333,talked about survey w/ friends,.488,.300000000000001,9.75,.85,34,3498,.148,99800,656,.086453018799237,.0338408765087553,-.0154352445420576,-.857619117532396,.866453573407959,1.60244129672103,1.31410936460595,.219092519665581,-.0778551209093678,.31714811667247,.352386796302744,-.30356123900116,-.869308253719526,-.121536734563989,-.442172503679033,.810599644668967,.670935244023928,1.23655922148286,.817781390953824,-.941120843622422,.0953528807270504
1,78,19,f,soph,0,1,3, ,8,.495,36,2,30,2500,700000,20,talked about survey w/ friends, ,2,4,3,20,2500,.005,100000,9980, ,.204418962122954,-.574297546926891,.738266436386591,.11150847277244,.822258163575793,-.74909120677644,.221058388879015,.631640636572012, ,.175720288325684, ,-.266114771546794,-.551589795328872,.839630933952321,-.772897335614596,.017035465180295,-.784331849054845,.822706548640874,1.20505820723412,.0636871754328133
1,41,21,m,jr,1,1,1,3.9,2,.49,2,.5,10,100,799000,69,"chatted w/ friends, checked phone/texts",.0880000000000001,7.8,37.75,4.35,39,4898,.00800000000000001,800,9920,.0777076735042277,.786391254218456,2.70598118446235,1.74033410977758,1.13607682363493,2.69688657367829,-.70580727870548,-.75401274098394,.627075026807009,.831063262639342,.923403625154825,-.843705792384007,1.79183946174841,1.97263469176935,1.64448425525573,1.37613428048453,1.58822952296289,-.741935532889718,-1.62017166413562,1.19124753123119,.706528528226972
1,80,19,f,soph,1,1,1,3.5,9.4,.496,34,4.5,21,3000,750800,5001,friends talked about survey around her,.488,.4,5.75,.35,28,1998,.002,49000,4988,.086453018799237,.0438748815448846,-.404209020114116,-1.22875529286239,.542905673135594,.429821357123978,-.792375134847399,-.280238260546496,.251781904123809,-.13507408736429,-.150082319293656,-.30356123900116,-.833826284179954,-.420704081183038,-.740266326383999,.131958081690297,-.311880054839248,-.826728165219972,-.433208661556719,.0560099637896924,-.409134085209344
