electrode,Value,epoch,stimuli,participant
Pz,-11.44304367,15,EH,p8_exp2
Pz,-1.008031429,17,EH,p8_exp2
Pz,-9.732220436,18,EH,p8_exp2
Pz,-5.565685247,19,EH,p8_exp2
Pz,-19.30963459,21,EH,p8_exp2
Pz,-1.708993534,24,EH,p8_exp2
Pz,-7.740252812,25,EH,p8_exp2
Pz,-4.51717258,26,EH,p8_exp2
Pz,-23.59020455,27,EH,p8_exp2
Pz,-8.142663627,28,EH,p8_exp2
Pz,-6.622249002,29,EH,p8_exp2
Pz,-6.175321348,30,EH,p8_exp2
Pz,-3.022680302,31,EH,p8_exp2
Pz,-10.42590949,32,EH,p8_exp2
Pz,-2.753834614,34,EH,p8_exp2
Pz,-6.085377654,36,EH,p8_exp2
Pz,-7.944510794,37,EH,p8_exp2
Pz,-11.93693349,38,EH,p8_exp2
PO7,-6.18810616,0,EH,p8_exp2
PO7,-6.976121881,1,EH,p8_exp2
PO7,-0.033555132,2,EH,p8_exp2
PO7,-9.452723407,5,EH,p8_exp2
PO7,-5.340937088,6,EH,p8_exp2
PO7,-6.442509614,10,EH,p8_exp2
PO7,-5.04781371,11,EH,p8_exp2
PO7,-1.796079179,12,EH,p8_exp2
PO7,-3.220404268,13,EH,p8_exp2
PO7,-5.969966343,14,EH,p8_exp2
PO7,-8.803426471,17,EH,p8_exp2
PO7,-2.715595535,18,EH,p8_exp2
PO7,-5.162291773,19,EH,p8_exp2
PO7,-13.54661642,20,EH,p8_exp2
PO7,-5.054637471,21,EH,p8_exp2
PO7,-0.791251052,22,EH,p8_exp2
PO7,-6.190457287,23,EH,p8_exp2
PO7,-12.74247354,27,EH,p8_exp2
PO7,-6.466044386,28,EH,p8_exp2
PO7,-2.735810605,29,EH,p8_exp2
PO7,-3.668908986,31,EH,p8_exp2
PO7,-4.738011316,32,EH,p8_exp2
PO7,-4.342052931,34,EH,p8_exp2
PO7,-1.337940471,36,EH,p8_exp2
PO7,-6.777652181,37,EH,p8_exp2
PO7,-9.076454678,38,EH,p8_exp2
Oz,-5.073673962,0,EH,p8_exp2
Oz,-6.958195693,1,EH,p8_exp2
Oz,-4.558800905,5,EH,p8_exp2
Oz,-2.079906244,6,EH,p8_exp2
Oz,-0.577749798,7,EH,p8_exp2
Oz,-1.356080558,8,EH,p8_exp2
Oz,-8.280106832,10,EH,p8_exp2
Oz,-5.97824703,11,EH,p8_exp2
Oz,-6.550026396,12,EH,p8_exp2
Oz,-6.218187407,13,EH,p8_exp2
Oz,-2.076241366,16,EH,p8_exp2
Oz,-5.837185425,17,EH,p8_exp2
Oz,-1.307736073,18,EH,p8_exp2
Oz,-6.477375716,19,EH,p8_exp2
Oz,-7.363216842,20,EH,p8_exp2
Oz,-2.05355236,21,EH,p8_exp2
Oz,-1.21999606,22,EH,p8_exp2
Oz,-7.402141489,23,EH,p8_exp2
Oz,-3.016130499,24,EH,p8_exp2
Oz,-7.321893134,27,EH,p8_exp2
Oz,-4.353709511,28,EH,p8_exp2
Oz,-4.571340305,29,EH,p8_exp2
Oz,-7.042729988,30,EH,p8_exp2
Oz,-4.241902844,31,EH,p8_exp2
Oz,-5.886200472,34,EH,p8_exp2
Oz,-7.212284108,37,EH,p8_exp2
Oz,-4.517395608,38,EH,p8_exp2
PO8,-5.12237076,0,EH,p8_exp2
PO8,-11.86470849,1,EH,p8_exp2
PO8,-2.56601205,2,EH,p8_exp2
PO8,-3.950861079,5,EH,p8_exp2
PO8,-5.37310525,6,EH,p8_exp2
PO8,-3.182145568,8,EH,p8_exp2
PO8,-2.943473682,9,EH,p8_exp2
PO8,-18.13708385,10,EH,p8_exp2
PO8,-8.621674743,11,EH,p8_exp2
PO8,-7.657831955,12,EH,p8_exp2
PO8,-8.849843496,13,EH,p8_exp2
PO8,-11.87488528,14,EH,p8_exp2
PO8,-6.106086884,16,EH,p8_exp2
PO8,-9.322995401,17,EH,p8_exp2
PO8,-5.075897596,18,EH,p8_exp2
PO8,-11.13273857,19,EH,p8_exp2
PO8,-14.55961324,20,EH,p8_exp2
PO8,-6.777869074,21,EH,p8_exp2
PO8,-6.758893571,22,EH,p8_exp2
PO8,-7.446271221,23,EH,p8_exp2
PO8,-6.988120244,24,EH,p8_exp2
PO8,-10.24818506,25,EH,p8_exp2
PO8,-2.732468171,26,EH,p8_exp2
PO8,-6.180996137,27,EH,p8_exp2
PO8,-6.196585008,28,EH,p8_exp2
PO8,-3.559124036,30,EH,p8_exp2
PO8,-9.422274206,31,EH,p8_exp2
PO8,-9.889981426,32,EH,p8_exp2
PO8,-9.98181393,34,EH,p8_exp2
PO8,-0.017805137,35,EH,p8_exp2
PO8,-4.718404856,36,EH,p8_exp2
PO8,-15.15717637,37,EH,p8_exp2
PO8,-10.08065522,38,EH,p8_exp2
Fz,-7.727251267,0,RH,p9_exp2
Fz,-6.143535721,1,RH,p9_exp2
Fz,-14.82480874,2,RH,p9_exp2
Fz,-4.025947347,4,RH,p9_exp2
Fz,-8.357304102,6,RH,p9_exp2
Fz,-5.967393698,7,RH,p9_exp2
Fz,-14.04902412,8,RH,p9_exp2
Fz,-7.251406229,9,RH,p9_exp2
Fz,-7.694685316,10,RH,p9_exp2
Fz,-5.844327149,11,RH,p9_exp2
Fz,-8.097379636,12,RH,p9_exp2
Fz,-7.361727935,13,RH,p9_exp2
Fz,-4.344829669,15,RH,p9_exp2
Fz,-4.575283931,16,RH,p9_exp2
Fz,-11.86467841,17,RH,p9_exp2
Fz,-4.189567679,18,RH,p9_exp2
Fz,-1.732946896,19,RH,p9_exp2
Fz,-1.368027974,20,RH,p9_exp2
Fz,-7.201392789,22,RH,p9_exp2
Fz,-3.923313376,23,RH,p9_exp2
Fz,-5.152058686,24,RH,p9_exp2
Fz,-10.56548515,25,RH,p9_exp2
Fz,-8.605687001,26,RH,p9_exp2
Fz,-5.986042285,27,RH,p9_exp2
Fz,-6.779504657,28,RH,p9_exp2
Fz,-5.405021918,29,RH,p9_exp2
Fz,-8.290460337,30,RH,p9_exp2
Fz,-6.777366465,31,RH,p9_exp2
Fz,-13.45205929,34,RH,p9_exp2
Fz,-1.203446964,35,RH,p9_exp2
Fz,-3.630602451,36,RH,p9_exp2
Fz,-2.727708329,38,RH,p9_exp2
Fz,-6.859484049,39,RH,p9_exp2
C3,-17.74439397,0,RH,p9_exp2
C3,-2.286654184,1,RH,p9_exp2
C3,-15.42887526,2,RH,p9_exp2
C3,-4.462449412,3,RH,p9_exp2
C3,-7.48316233,4,RH,p9_exp2
C3,-14.88252522,6,RH,p9_exp2
C3,-1.046457573,7,RH,p9_exp2
C3,-4.789621353,8,RH,p9_exp2
C3,-9.731132481,9,RH,p9_exp2
C3,-8.740626755,10,RH,p9_exp2
C3,-9.515125818,11,RH,p9_exp2
C3,-7.604461913,12,RH,p9_exp2
C3,-6.894349915,13,RH,p9_exp2
C3,-1.564959639,14,RH,p9_exp2
C3,-10.27671249,16,RH,p9_exp2
C3,-11.31183381,17,RH,p9_exp2
C3,-8.139902391,18,RH,p9_exp2
C3,-6.362847772,19,RH,p9_exp2
C3,-2.526652099,22,RH,p9_exp2
C3,-6.947089091,23,RH,p9_exp2
C3,-3.762992405,24,RH,p9_exp2
C3,-5.905861884,25,RH,p9_exp2
C3,-8.937291526,26,RH,p9_exp2
C3,-1.518392165,28,RH,p9_exp2
C3,-7.367960189,29,RH,p9_exp2
C3,-10.82685631,30,RH,p9_exp2
C3,-9.07029298,31,RH,p9_exp2
C3,-3.489384923,33,RH,p9_exp2
C3,-12.40639735,34,RH,p9_exp2
C3,-6.891210764,35,RH,p9_exp2
C3,-4.021887759,36,RH,p9_exp2
C3,-2.59700886,37,RH,p9_exp2
C3,-0.676448278,38,RH,p9_exp2
C3,-11.54049188,39,RH,p9_exp2
Cz,-7.769705192,0,RH,p9_exp2
Cz,-1.470509267,1,RH,p9_exp2
Cz,-11.74993262,2,RH,p9_exp2
Cz,-4.249896264,4,RH,p9_exp2
Cz,-16.45491487,6,RH,p9_exp2
Cz,-5.488924522,7,RH,p9_exp2
Cz,-7.813474404,8,RH,p9_exp2
Cz,-6.179120442,9,RH,p9_exp2
Cz,-2.678193249,10,RH,p9_exp2
Cz,-7.692102328,11,RH,p9_exp2
Cz,-7.7562663,12,RH,p9_exp2
Cz,-4.521873723,13,RH,p9_exp2
Cz,-5.326618939,15,RH,p9_exp2
Cz,-6.524086591,16,RH,p9_exp2
Cz,-5.998324732,17,RH,p9_exp2
Cz,-1.793552026,18,RH,p9_exp2
Cz,-3.522096868,22,RH,p9_exp2
Cz,-4.959920878,23,RH,p9_exp2
Cz,-8.247675801,24,RH,p9_exp2
Cz,-9.245536174,25,RH,p9_exp2
Cz,-6.461977935,26,RH,p9_exp2
Cz,-4.435520509,27,RH,p9_exp2
Cz,-1.931289055,29,RH,p9_exp2
Cz,-8.64061874,30,RH,p9_exp2
Cz,-2.237237046,31,RH,p9_exp2
Cz,-0.358810505,32,RH,p9_exp2
Cz,-0.424252929,33,RH,p9_exp2
Cz,-13.04014612,34,RH,p9_exp2
Cz,-3.420163852,35,RH,p9_exp2
Cz,-4.913477439,36,RH,p9_exp2
Cz,-0.563630121,38,RH,p9_exp2
Cz,-9.923587879,39,RH,p9_exp2
C4,-11.74300393,0,RH,p9_exp2
C4,-3.358129106,1,RH,p9_exp2
C4,-13.64447457,2,RH,p9_exp2
C4,-0.024888181,3,RH,p9_exp2
C4,-8.753938966,4,RH,p9_exp2
C4,-16.05374371,6,RH,p9_exp2
C4,-4.210937992,8,RH,p9_exp2
C4,-3.722884032,9,RH,p9_exp2
C4,-10.43237712,10,RH,p9_exp2
C4,-6.689879874,11,RH,p9_exp2
C4,-6.023571353,12,RH,p9_exp2
C4,-7.651383463,13,RH,p9_exp2
C4,-6.267131566,14,RH,p9_exp2
C4,-4.797488316,15,RH,p9_exp2
C4,-6.071302675,16,RH,p9_exp2
C4,-6.858447835,17,RH,p9_exp2
C4,-1.013168977,18,RH,p9_exp2
C4,-6.48208962,19,RH,p9_exp2
C4,-0.066242882,22,RH,p9_exp2
C4,-6.248059148,23,RH,p9_exp2
C4,-4.324857863,24,RH,p9_exp2
C4,-7.544221543,25,RH,p9_exp2
C4,-4.655346924,26,RH,p9_exp2
C4,-1.966469968,27,RH,p9_exp2
C4,-6.100866662,28,RH,p9_exp2
C4,-5.410189529,29,RH,p9_exp2
C4,-7.365977486,30,RH,p9_exp2
C4,-0.979300867,31,RH,p9_exp2
C4,-0.411991372,33,RH,p9_exp2
C4,-8.980836651,34,RH,p9_exp2
C4,-6.156882472,35,RH,p9_exp2
C4,-3.708996546,36,RH,p9_exp2
C4,-3.456815672,37,RH,p9_exp2
C4,-0.864128073,38,RH,p9_exp2
C4,-13.50747348,39,RH,p9_exp2
Pz,-4.091303171,0,RH,p9_exp2
Pz,-6.398253983,2,RH,p9_exp2
Pz,-2.989823142,3,RH,p9_exp2
Pz,-6.041659959,4,RH,p9_exp2
Pz,-2.977457362,5,RH,p9_exp2
Pz,-8.75306926,6,RH,p9_exp2
Pz,-5.924130121,7,RH,p9_exp2
Pz,-10.41509887,9,RH,p9_exp2
Pz,-6.247495219,10,RH,p9_exp2
Pz,-19.72837033,11,RH,p9_exp2
Pz,-4.176069292,13,RH,p9_exp2
Pz,-1.852266964,16,RH,p9_exp2
Pz,-2.969781939,17,RH,p9_exp2
Pz,-0.145372029,20,RH,p9_exp2
Pz,-9.647108715,21,RH,p9_exp2
Pz,-0.999715848,22,RH,p9_exp2
Pz,-10.24550084,23,RH,p9_exp2
Pz,-0.931947175,24,RH,p9_exp2
Pz,-5.672896756,25,RH,p9_exp2
Pz,-9.652525246,26,RH,p9_exp2
Pz,-3.751773655,27,RH,p9_exp2
Pz,-0.638419317,28,RH,p9_exp2
Pz,-14.93918927,29,RH,p9_exp2
Pz,-2.047150035,30,RH,p9_exp2
Pz,-14.16186485,31,RH,p9_exp2
Pz,-2.326351867,32,RH,p9_exp2
Pz,-8.428982365,33,RH,p9_exp2
Pz,-5.763413959,35,RH,p9_exp2
Pz,-10.44778924,36,RH,p9_exp2
Pz,-0.102738491,37,RH,p9_exp2
Pz,-6.229592754,38,RH,p9_exp2
Pz,-4.614863154,39,RH,p9_exp2
PO7,-14.338917,0,RH,p9_exp2
PO7,-6.842592535,2,RH,p9_exp2
PO7,-13.44936868,4,RH,p9_exp2
PO7,-11.81811162,6,RH,p9_exp2
PO7,-7.426227602,9,RH,p9_exp2
PO7,-6.113310676,10,RH,p9_exp2
PO7,-11.66007879,11,RH,p9_exp2
PO7,-1.312821976,12,RH,p9_exp2
PO7,-2.793149901,13,RH,p9_exp2
PO7,-3.765664363,14,RH,p9_exp2
PO7,-7.958190533,16,RH,p9_exp2
PO7,-8.329820003,17,RH,p9_exp2
PO7,-8.37571178,18,RH,p9_exp2
PO7,-2.982732291,19,RH,p9_exp2
PO7,-2.857183725,23,RH,p9_exp2
PO7,-0.283805775,24,RH,p9_exp2
PO7,-2.895176222,25,RH,p9_exp2
PO7,-4.738102019,26,RH,p9_exp2
PO7,-1.02447165,27,RH,p9_exp2
PO7,-3.30984328,29,RH,p9_exp2
PO7,-1.800386342,31,RH,p9_exp2
PO7,-10.34450094,33,RH,p9_exp2
PO7,-2.929662812,34,RH,p9_exp2
PO7,-8.522590522,35,RH,p9_exp2
PO7,-1.278205143,36,RH,p9_exp2
PO7,-1.639422226,37,RH,p9_exp2
PO7,-2.324055379,38,RH,p9_exp2
PO7,-13.45389612,39,RH,p9_exp2
Oz,-12.6068601,0,RH,p9_exp2
Oz,-9.4473255,2,RH,p9_exp2
Oz,-5.618685047,4,RH,p9_exp2
Oz,-15.30291394,6,RH,p9_exp2
Oz,-4.420676548,9,RH,p9_exp2
Oz,-9.519317395,10,RH,p9_exp2
Oz,-8.498109747,11,RH,p9_exp2
Oz,-9.618037958,12,RH,p9_exp2
Oz,-8.169578057,13,RH,p9_exp2
Oz,-11.00132537,14,RH,p9_exp2
Oz,-8.104117836,16,RH,p9_exp2
Oz,-4.246325723,17,RH,p9_exp2
Oz,-3.468903258,18,RH,p9_exp2
Oz,-4.80992591,21,RH,p9_exp2
Oz,-7.407276137,23,RH,p9_exp2
Oz,-0.934773529,24,RH,p9_exp2
Oz,-1.893440854,25,RH,p9_exp2
Oz,-2.354321327,26,RH,p9_exp2
Oz,-3.898369281,27,RH,p9_exp2
Oz,-5.393220999,29,RH,p9_exp2
Oz,-4.424455076,31,RH,p9_exp2
Oz,-14.3071612,33,RH,p9_exp2
Oz,-1.994068119,34,RH,p9_exp2
Oz,-13.47781321,35,RH,p9_exp2
Oz,-1.515378094,36,RH,p9_exp2
Oz,-4.392766638,37,RH,p9_exp2
Oz,-7.851369937,38,RH,p9_exp2
Oz,-27.20710066,39,RH,p9_exp2
PO8,-18.06467246,0,RH,p9_exp2
PO8,-9.685693661,2,RH,p9_exp2
PO8,-8.384738137,4,RH,p9_exp2
PO8,-20.05284263,6,RH,p9_exp2
PO8,-7.131250994,9,RH,p9_exp2
PO8,-6.771203603,10,RH,p9_exp2
PO8,-14.54017638,11,RH,p9_exp2
PO8,-2.655373391,12,RH,p9_exp2
PO8,-6.205885262,13,RH,p9_exp2
PO8,-12.71080309,14,RH,p9_exp2
PO8,-13.93677641,16,RH,p9_exp2
PO8,-18.55984444,17,RH,p9_exp2
PO8,-3.14676393,18,RH,p9_exp2
PO8,-10.79431909,19,RH,p9_exp2
PO8,-15.8127146,23,RH,p9_exp2
PO8,-5.903920521,24,RH,p9_exp2
PO8,-5.565770678,25,RH,p9_exp2
PO8,-15.9407484,27,RH,p9_exp2
PO8,-5.479451441,29,RH,p9_exp2
PO8,-3.699323737,31,RH,p9_exp2
PO8,-12.26033848,33,RH,p9_exp2
PO8,-0.939056474,34,RH,p9_exp2
PO8,-18.11764118,35,RH,p9_exp2
PO8,-7.841732775,36,RH,p9_exp2
PO8,-10.28379456,37,RH,p9_exp2
PO8,-6.463104778,38,RH,p9_exp2
PO8,-17.84309852,39,RH,p9_exp2
Fz,-3.412609255,1,SH,p9_exp2
Fz,-12.58863056,2,SH,p9_exp2
Fz,-7.45310331,3,SH,p9_exp2
Fz,-13.66974357,4,SH,p9_exp2
Fz,-48.61441122,5,SH,p9_exp2
Fz,-6.614983896,6,SH,p9_exp2
Fz,-9.780709823,7,SH,p9_exp2
Fz,-5.624306333,8,SH,p9_exp2
Fz,-5.513117822,9,SH,p9_exp2
Fz,-13.80013558,10,SH,p9_exp2
Fz,-9.081073419,11,SH,p9_exp2
Fz,-4.113176798,13,SH,p9_exp2
Fz,-11.49727194,14,SH,p9_exp2
Fz,-4.253556821,15,SH,p9_exp2
Fz,-7.741774701,16,SH,p9_exp2
Fz,-8.530957512,17,SH,p9_exp2
Fz,-6.03835741,18,SH,p9_exp2
Fz,-3.108875447,19,SH,p9_exp2
Fz,-5.07129195,20,SH,p9_exp2
Fz,-1.744428023,22,SH,p9_exp2
Fz,-9.700015562,23,SH,p9_exp2
Fz,-5.302290721,25,SH,p9_exp2
Fz,-9.671486497,26,SH,p9_exp2
Fz,-3.865298715,27,SH,p9_exp2
Fz,-12.35405931,28,SH,p9_exp2
Fz,-9.042699932,29,SH,p9_exp2
Fz,-16.59206964,30,SH,p9_exp2
Fz,-8.56497771,31,SH,p9_exp2
Fz,-7.943498034,32,SH,p9_exp2
Fz,-3.786749336,34,SH,p9_exp2
Fz,-8.854599288,35,SH,p9_exp2
Fz,-7.817949928,36,SH,p9_exp2
Fz,-5.983398528,37,SH,p9_exp2
Fz,-6.402920177,38,SH,p9_exp2
C3,-14.17685963,1,SH,p9_exp2
C3,-15.79778427,2,SH,p9_exp2
C3,-8.11048008,3,SH,p9_exp2
C3,-14.53658162,4,SH,p9_exp2
C3,-11.59863048,5,SH,p9_exp2
C3,-1.932030609,6,SH,p9_exp2
C3,-7.599191342,7,SH,p9_exp2
C3,-0.588490244,8,SH,p9_exp2
C3,-5.790036414,9,SH,p9_exp2
C3,-12.3261247,10,SH,p9_exp2
C3,-1.857725501,11,SH,p9_exp2
C3,-1.189216677,12,SH,p9_exp2
C3,-9.87935479,13,SH,p9_exp2
C3,-11.80969274,14,SH,p9_exp2
C3,-1.608102482,15,SH,p9_exp2
C3,-6.854151651,16,SH,p9_exp2
C3,-6.9166369,18,SH,p9_exp2
C3,-4.835186614,19,SH,p9_exp2
C3,-3.864732202,20,SH,p9_exp2
C3,-1.175894462,22,SH,p9_exp2
C3,-10.9742588,23,SH,p9_exp2
C3,-1.838303471,24,SH,p9_exp2
C3,-6.29901498,25,SH,p9_exp2
C3,-11.00196953,26,SH,p9_exp2
C3,-3.556746116,27,SH,p9_exp2
C3,-10.45825519,28,SH,p9_exp2
C3,-4.438742244,29,SH,p9_exp2
C3,-8.819590687,30,SH,p9_exp2
C3,-6.513141537,31,SH,p9_exp2
C3,-8.053495112,32,SH,p9_exp2
C3,-2.097934623,33,SH,p9_exp2
C3,-5.576147967,34,SH,p9_exp2
C3,-1.50800277,35,SH,p9_exp2
C3,-15.50933303,36,SH,p9_exp2
C3,-0.864871047,38,SH,p9_exp2
Cz,-0.233812111,0,SH,p9_exp2
Cz,-0.199168717,1,SH,p9_exp2
Cz,-14.9554344,2,SH,p9_exp2
Cz,-4.578740386,3,SH,p9_exp2
Cz,-10.56737707,4,SH,p9_exp2
Cz,-14.02326568,5,SH,p9_exp2
Cz,-2.880694021,6,SH,p9_exp2
Cz,-16.82896169,7,SH,p9_exp2
Cz,-14.28323866,8,SH,p9_exp2
Cz,-6.739311659,9,SH,p9_exp2
Cz,-8.105221842,10,SH,p9_exp2
Cz,-2.476010043,11,SH,p9_exp2
Cz,-4.862150915,13,SH,p9_exp2
Cz,-10.97191296,14,SH,p9_exp2
Cz,-1.046778277,15,SH,p9_exp2
Cz,-8.043271417,16,SH,p9_exp2
Cz,-7.867346418,17,SH,p9_exp2
Cz,-4.328835446,18,SH,p9_exp2
Cz,-6.472990796,19,SH,p9_exp2
Cz,-3.254819936,20,SH,p9_exp2
Cz,-3.781392459,22,SH,p9_exp2
Cz,-13.12337246,23,SH,p9_exp2
Cz,-8.322114754,25,SH,p9_exp2
Cz,-11.11256252,26,SH,p9_exp2
Cz,-2.432362862,27,SH,p9_exp2
Cz,-7.773519208,28,SH,p9_exp2
Cz,-10.06820002,29,SH,p9_exp2
Cz,-17.33964148,30,SH,p9_exp2
Cz,-8.307748741,31,SH,p9_exp2
Cz,-7.309251313,32,SH,p9_exp2
Cz,-4.804620847,34,SH,p9_exp2
Cz,-4.301330901,35,SH,p9_exp2
Cz,-9.592900103,36,SH,p9_exp2
Cz,-8.000749256,37,SH,p9_exp2
Cz,-9.516758002,38,SH,p9_exp2
C4,-7.782425874,1,SH,p9_exp2
C4,-9.633077932,2,SH,p9_exp2
C4,-4.738627413,3,SH,p9_exp2
C4,-9.542163956,4,SH,p9_exp2
C4,-12.52392176,5,SH,p9_exp2
C4,-4.129757109,6,SH,p9_exp2
C4,-4.269047607,7,SH,p9_exp2
C4,-3.177630047,8,SH,p9_exp2
C4,-5.855608017,9,SH,p9_exp2
C4,-11.49085563,10,SH,p9_exp2
C4,-0.960645847,11,SH,p9_exp2
C4,-6.823923025,12,SH,p9_exp2
C4,-0.976023892,13,SH,p9_exp2
C4,-11.17394067,14,SH,p9_exp2
C4,-2.229535376,15,SH,p9_exp2
C4,-3.928032279,16,SH,p9_exp2
C4,-0.622150295,17,SH,p9_exp2
C4,-1.272297597,18,SH,p9_exp2
C4,-6.906404281,19,SH,p9_exp2
C4,-4.073984943,20,SH,p9_exp2
C4,-5.053296112,21,SH,p9_exp2
C4,-0.815173874,22,SH,p9_exp2
C4,-13.02789973,23,SH,p9_exp2
C4,-0.221743969,24,SH,p9_exp2
C4,-6.677305732,25,SH,p9_exp2
C4,-9.593685025,26,SH,p9_exp2
C4,-5.648034647,27,SH,p9_exp2
C4,-3.728663937,28,SH,p9_exp2
C4,-7.881728228,29,SH,p9_exp2
C4,-8.22849988,30,SH,p9_exp2
C4,-11.69507879,31,SH,p9_exp2
C4,-10.52600232,32,SH,p9_exp2
C4,-6.399118846,34,SH,p9_exp2
C4,-5.255143201,35,SH,p9_exp2
C4,-10.74430626,36,SH,p9_exp2
C4,-2.724416047,37,SH,p9_exp2
Pz,-14.10315491,0,SH,p9_exp2
Pz,-7.242602758,1,SH,p9_exp2
Pz,-11.33143454,2,SH,p9_exp2
Pz,-4.255661054,4,SH,p9_exp2
Pz,-2.128675853,5,SH,p9_exp2
Pz,-6.451075034,6,SH,p9_exp2
Pz,-8.680356296,7,SH,p9_exp2
Pz,-12.80951503,8,SH,p9_exp2
Pz,-1.493008519,9,SH,p9_exp2
Pz,-1.207862294,10,SH,p9_exp2
Pz,-6.625360839,11,SH,p9_exp2
Pz,-5.562670856,12,SH,p9_exp2
Pz,-3.036495638,13,SH,p9_exp2
Pz,-5.242172951,14,SH,p9_exp2
Pz,-1.02536166,15,SH,p9_exp2
Pz,-16.97264175,16,SH,p9_exp2
Pz,-6.050084259,17,SH,p9_exp2
Pz,-5.888688501,18,SH,p9_exp2
Pz,-12.59522684,19,SH,p9_exp2
Pz,-6.85197164,20,SH,p9_exp2
Pz,-3.870192087,21,SH,p9_exp2
Pz,-19.27833942,22,SH,p9_exp2
Pz,-3.674616203,23,SH,p9_exp2
Pz,-9.872666629,25,SH,p9_exp2
Pz,-6.878530478,26,SH,p9_exp2
Pz,-13.70069146,27,SH,p9_exp2
Pz,-11.35468565,28,SH,p9_exp2
Pz,-14.87828975,29,SH,p9_exp2
Pz,-1.037306751,30,SH,p9_exp2
Pz,-16.34042467,31,SH,p9_exp2
Pz,-6.062124191,32,SH,p9_exp2
Pz,-11.84373397,33,SH,p9_exp2
Pz,-18.84107292,34,SH,p9_exp2
Pz,-8.882624291,36,SH,p9_exp2
Pz,-5.879536525,38,SH,p9_exp2
PO7,-9.47705144,1,SH,p9_exp2
PO7,-15.15491527,2,SH,p9_exp2
PO7,-2.389682808,3,SH,p9_exp2
PO7,-0.282953343,4,SH,p9_exp2
PO7,-10.84207925,5,SH,p9_exp2
PO7,-4.450489024,10,SH,p9_exp2
PO7,-8.279228366,12,SH,p9_exp2
PO7,-3.200790084,13,SH,p9_exp2
PO7,-8.848533498,14,SH,p9_exp2
PO7,-0.750130266,15,SH,p9_exp2
PO7,-4.162767508,16,SH,p9_exp2
PO7,-6.957862042,18,SH,p9_exp2
PO7,-1.993522611,19,SH,p9_exp2
PO7,-4.037317606,20,SH,p9_exp2
PO7,-6.735610984,21,SH,p9_exp2
PO7,-7.439642643,23,SH,p9_exp2
PO7,-7.401253818,25,SH,p9_exp2
PO7,-7.226866827,26,SH,p9_exp2
PO7,-3.696704566,27,SH,p9_exp2
PO7,-0.25476294,28,SH,p9_exp2
PO7,-1.710463342,29,SH,p9_exp2
PO7,-4.928048235,30,SH,p9_exp2
PO7,-8.371103467,31,SH,p9_exp2
PO7,-6.477037724,32,SH,p9_exp2
PO7,-2.896829254,33,SH,p9_exp2
PO7,-6.138590898,34,SH,p9_exp2
PO7,-13.60470498,36,SH,p9_exp2
PO7,-3.037591464,37,SH,p9_exp2
Oz,-5.883000882,0,SH,p9_exp2
Oz,-9.482929804,1,SH,p9_exp2
Oz,-9.078631083,2,SH,p9_exp2
Oz,-9.326286235,5,SH,p9_exp2
Oz,-1.81301905,6,SH,p9_exp2
Oz,-4.67753908,7,SH,p9_exp2
Oz,-4.288462751,8,SH,p9_exp2
Oz,-3.38611973,10,SH,p9_exp2
Oz,-12.26077828,12,SH,p9_exp2
Oz,-4.653918011,13,SH,p9_exp2
Oz,-10.30739121,14,SH,p9_exp2
Oz,-0.223152152,16,SH,p9_exp2
Oz,-8.595936226,17,SH,p9_exp2
Oz,-10.44526125,18,SH,p9_exp2
Oz,-5.987194531,19,SH,p9_exp2
Oz,-4.799490575,20,SH,p9_exp2
Oz,-8.991223865,21,SH,p9_exp2
Oz,-12.65138286,22,SH,p9_exp2
Oz,-11.55493201,23,SH,p9_exp2
Oz,-3.631067514,25,SH,p9_exp2
Oz,-4.769297028,26,SH,p9_exp2
Oz,-7.689750172,27,SH,p9_exp2
Oz,-9.44330663,29,SH,p9_exp2
Oz,-1.000814514,30,SH,p9_exp2
Oz,-10.16304847,31,SH,p9_exp2
Oz,-1.77639067,32,SH,p9_exp2
Oz,-5.294261825,33,SH,p9_exp2
Oz,-10.30487628,34,SH,p9_exp2
Oz,-3.396617816,35,SH,p9_exp2
Oz,-8.73748116,36,SH,p9_exp2
Oz,-10.26106719,37,SH,p9_exp2
Oz,-3.284109791,38,SH,p9_exp2
PO8,-4.108238673,0,SH,p9_exp2
PO8,-13.60067098,1,SH,p9_exp2
PO8,-14.24860905,2,SH,p9_exp2
PO8,-6.013072688,4,SH,p9_exp2
PO8,-4.135701121,5,SH,p9_exp2
PO8,-1.259413496,6,SH,p9_exp2
PO8,-8.721021411,10,SH,p9_exp2
PO8,-18.25102184,12,SH,p9_exp2
PO8,-2.273775111,13,SH,p9_exp2
PO8,-17.88005611,14,SH,p9_exp2
PO8,-21.19840671,17,SH,p9_exp2
PO8,-6.456102046,18,SH,p9_exp2
PO8,-2.254918109,19,SH,p9_exp2
PO8,-12.08098752,20,SH,p9_exp2
PO8,-10.33881037,21,SH,p9_exp2
PO8,-6.288347271,22,SH,p9_exp2
PO8,-13.71841267,23,SH,p9_exp2
PO8,-4.012106804,25,SH,p9_exp2
PO8,-15.32935495,26,SH,p9_exp2
PO8,-9.242121629,27,SH,p9_exp2
PO8,-4.900903182,29,SH,p9_exp2
PO8,-7.193424888,30,SH,p9_exp2
PO8,-8.484670559,31,SH,p9_exp2
PO8,-7.709213111,32,SH,p9_exp2
PO8,-13.19837251,33,SH,p9_exp2
PO8,-13.34750008,34,SH,p9_exp2
